1.107842880799335       0.03346188049670573
1.326393784943956       0.049551696178501636
1.6363347618676682       0.09417180320648466
1.8623093028216213       0.15236295615349515
2.1159265572829122       0.25105723611611275
2.2744778686338663       0.34858309356778516
2.375404401564049       0.44571284752331586
2.464632571593556       0.548738704448934
2.5419371554275823       0.6654214837114116
2.607516879502721       0.7889134035165402
2.6566950483445217       0.9479622669828123
2.679764979561257       1.0798341862094611
2.6992622510623843       1.2024106763645501
2.718671199702804       1.328030625094844
2.7579178240675546       1.5052706742804194
2.788622905382952       1.6980813307430753
2.807634401150189       1.837396843061788
2.8276929857713315       1.9841948057987224
2.879773954698535       2.147721197917846
2.9036770839481036       2.2787826484393445
2.9067763633331483       2.366063983545502
2.9342931791650457       2.4178803713380415
2.9803588843829782       2.4465388194185556
3.0288170475202296       2.4404810904183676
3.0361887820334648       2.406727722497083
3.050578329257811       2.323026918982776
3.0727392732357957       2.214439329890197
3.107266187878398       2.1065643007159967
3.135946689468751       2.011296491260662
3.168253701404026       1.9057337341497873
3.20020450578829       1.801274748053327
3.229847126488105       1.677049428421257
3.281978002476701       1.4941948938805818
3.331825049065308       1.3616651722729793
3.38439187506413       1.2349548789666627
3.4511326835480878       1.112857735815985
3.540770280443041       0.9892203592571134
3.6423781738375114       0.8782166479776476
3.760792633187731       0.7699515893584516
3.936413809418041       0.6764883381580313
4.225390953885337       0.6490672012819294
4.453891562111147       0.7195167824818096
4.71481201311717       0.8644625704940108
4.92985577912796       1.0014025210373645
5.168120263411096       1.1326151917442786
5.4079957597902855       1.2083150706413326
5.717294146716679       1.1956357609304242
5.952003316760144       1.1315906465600745
6.228817039357303       1.0466487725802534
6.474645012709267       0.9966782128535772
6.745016009810966       0.9483772617574964
6.983593453508377       0.936402544208943
7.23683115385803       0.9488731299394839
7.512318504851141       0.9890778078789388
7.76435116436238       1.0430720924998456
7.985332293131656       1.0747229143193158
8.270665658946013       1.0735578205300889
8.524855156482218       1.0532310615407776
8.779502327023902       1.017133653570863
9.033886695869311       0.9900919540518185
9.2877602436393       0.980652297423279
9.54159275415339       0.9726267162375946
9.794689621764805       0.9899501634065686
10.047702181191       1.0101787301246024
10.300903749461272       1.0238943670904548
10.554155341627027       1.035886263991154
10.807635770295525       1.0399928364015518
11.06172490094456       1.0231245530658812
11.315432318326156       1.0194094727373821
11.569402856500233       1.0066276884346754
11.823180690250947       1.0004861773869607
