0.9979599527568012 4.88214473083378
0.9979599527568012 4.828132770329402
0.9987862876824521 4.943659312257911
0.9987862876824524 5.051683233266667
0.9987862876824524 4.99767127276229
0.9992652461425423 0.05342539517553657
0.9992652461425428 5.094075801679607
0.999265246142543 0.001160586813166553
0.9992652461425434 4.768872549647087
0.9992652461425434 4.69918613849726
0.9992652461425434 4.635306928276586
0.9992652461425434 4.548198914339304
0.9992652461425436 4.397211690181349
0.9992652461425443 4.281067671598305
0.9996126226081025 0.36764695148670423
0.9996126226081025 0.31363499098232683
0.9996126226081025 0.25962303047794855
0.9996126226081025 0.20561106997357115
0.9996126226081025 0.15159910946919286
0.9996126226081025 0.09758714896481546
0.9996126226081027 2.636149292670577
0.9996126226081027 2.5821373321661993
0.9996126226081027 2.5281253716618215
0.9996126226081027 2.4741134111574437
0.9996126226081027 2.420101450653066
0.9996126226081027 2.366089490148688
0.9996126226081027 2.3120775296443097
0.9996126226081027 2.258065569139932
0.9996126226081027 2.204053608635554
0.9996126226081027 2.150041648131176
0.9996126226081027 2.0960296876267983
0.9996126226081027 2.0420177271224205
0.9996126226081027 1.9880057666180422
0.9996126226081027 1.9339938061136648
0.9996126226081027 1.8799818456092865
0.9996126226081027 1.8259698851049082
0.9996126226081027 1.7719579246005308
0.9996126226081027 1.7179459640961525
0.9996126226081027 1.6639340035917751
0.9996126226081027 1.6099220430873968
0.9996126226081027 1.5559100825830185
0.9996126226081027 1.5018981220786412
0.9996126226081027 1.4478861615742629
0.9996126226081027 1.3938742010698855
0.9996126226081027 1.3398622405655072
0.9996126226081027 1.2858502800611298
0.9996126226081027 1.2318383195567515
0.9996126226081027 1.1778263590523732
0.9996126226081027 1.1238143985479958
0.9996126226081027 1.0698024380436175
0.9996126226081027 1.0157904775392401
0.9996126226081027 0.9617785170348618
0.9996126226081027 0.9077665565304835
0.9996126226081027 0.8537545960261061
0.9996126226081027 0.7997426355217279
0.9996126226081027 0.7457306750173505
0.9996126226081027 0.6917187145129722
0.9996126226081027 0.6377067540085939
0.9996126226081027 0.5836947935042165
0.9996126226081027 0.5296828329998382
0.9996126226081027 0.4756708724954608
0.9996126226081027 0.4216589119910825
0.9996126226081029 4.202496147297538
0.9996126226081029 4.1484841867931594
0.9996126226081029 4.094472226288781
0.9996126226081029 4.040460265784404
0.9996126226081029 3.9864483052800255
0.9996126226081029 3.9324363447756476
0.9996126226081029 3.87842438427127
0.9996126226081029 3.8244124237668915
0.9996126226081029 3.7704004632625137
0.9996126226081029 3.716388502758136
0.9996126226081029 3.662376542253758
0.9996126226081029 3.60836458174938
0.9996126226081029 3.5543526212450023
0.9996126226081029 3.500340660740624
0.9996126226081029 3.446328700236246
0.9996126226081029 3.3923167397318683
0.9996126226081029 3.3383047792274905
0.9996126226081029 3.2842928187231126
0.9996126226081029 3.2302808582187343
0.9996126226081029 3.1762688977143565
0.9996126226081029 3.1222569372099787
0.9996126226081029 3.068244976705601
0.9996126226081029 3.014233016201223
0.9996126226081029 2.960221055696845
0.9996126226081029 2.906209095192467
0.9996126226081029 2.852197134688089
0.9996126226081029 2.798185174183711
0.9996126226081029 2.7441732136793333
0.9996126226081029 2.6901612531749555
1.0066127847171207 4.91986830753161
1.0066127847171211 4.972133115893979
1.0066127847171211 5.036012326114653
1.0066127847171211 5.082469933547871
1.0102865540044093 4.850186163245068
